order_id,order_date,ship_date,ship_mode,customer_id,product_id,quantity,sales,discount,profit
CA-2023-100231,2023-11-27,2023-11-30,Standard Class,CG-10181,TEC-PH-10002075,5,1855.58,0.1,775.61
CA-2024-100232,2024-06-19,2024-06-23,Standard Class,CG-10005,FUR-TA-10000577,7,1769.53,0.0,406.41
CA-2023-100233,2023-02-03,2023-02-07,Standard Class,CG-10469,FUR-TA-10004575,1,59.88,0.1,25.86
CA-2023-100234,2023-12-18,2023-12-25,Second Class,CG-10134,OFF-LA-10000240,7,267.94,0.0,62.8
CA-2023-100235,2023-02-10,2023-02-16,Standard Class,CG-10425,FUR-CH-10000454,4,1307.85,0.2,416.88
CA-2022-100236,2022-01-03,2022-01-10,Standard Class,CG-10261,OFF-BI-10003910,4,179.5,0.1,-28.04
CA-2022-100237,2022-11-23,2022-11-26,First Class,CG-10269,FUR-CH-10000454,5,1193.88,0.15,-250.58
CA-2024-100238,2024-06-11,2024-06-15,Standard Class,CG-10116,OFF-ST-10000760,3,894.77,0.0,-127.12
CA-2024-100239,2024-06-28,2024-07-05,Same Day,CG-10338,FUR-CH-10000454,5,1667.78,0.1,234.02
CA-2021-100240,2021-12-29,2022-01-04,Standard Class,CG-10462,OFF-PA-10002365,1,255.06,0.0,-6.21
CA-2022-100241,2022-04-07,2022-04-09,Standard Class,CG-10297,TEC-AC-10003027,6,137.95,0.0,50.39
CA-2023-100242,2023-09-20,2023-09-25,Second Class,CG-10093,FUR-BO-10001798,6,770.12,0.15,180.45
CA-2021-100243,2021-02-13,2021-02-14,Standard Class,CG-10319,FUR-BO-10001798,2,564.99,0.2,215.61
CA-2024-100244,2024-03-02,2024-03-04,Second Class,CG-10495,FUR-CH-10000454,4,1425.41,0.0,-68.79
CA-2021-100245,2021-04-13,2021-04-18,Standard Class,CG-10045,OFF-EN-10001990,3,300.53,0.3,17.27
CA-2023-100246,2023-03-18,2023-03-22,First Class,CG-10150,OFF-EN-10001990,3,752.82,0.0,247.45
CA-2022-100247,2022-03-06,2022-03-10,Second Class,CG-10086,FUR-TA-10004575,2,542.01,0.15,78.1
CA-2024-100248,2024-01-01,2024-01-03,Second Class,CG-10221,FUR-FU-10001487,5,1685.15,0.0,166.6
CA-2024-100249,2024-10-29,2024-11-04,Second Class,CG-10496,FUR-BO-10001798,4,212.38,0.15,53.51
CA-2022-100250,2022-07-27,2022-07-30,Second Class,CG-10305,OFF-AR-10002867,6,1021.91,0.1,-255.02
CA-2021-100251,2021-02-13,2021-02-17,Same Day,CG-10484,FUR-CH-10004218,6,1973.28,0.1,-109.22
CA-2023-100252,2023-10-31,2023-11-01,Second Class,CG-10248,TEC-CO-10001798,7,2448.38,0.2,682.51
CA-2021-100253,2021-04-13,2021-04-17,Standard Class,CG-10424,FUR-FU-10001487,6,1136.55,0.2,-196.9
CA-2023-100254,2023-01-10,2023-01-17,Standard Class,CG-10382,OFF-EN-10001990,4,213.28,0.0,71.73
CA-2024-100255,2024-12-01,2024-12-02,Standard Class,CG-10242,FUR-BO-10001798,1,66.43,0.15,20.38
CA-2023-100256,2023-05-16,2023-05-22,First Class,CG-10236,FUR-CH-10004218,2,224.15,0.2,29.33
CA-2021-100257,2021-07-20,2021-07-23,First Class,CG-10223,OFF-LA-10000240,5,765.22,0.3,-130.0
CA-2024-100258,2024-06-15,2024-06-20,First Class,CG-10235,OFF-AP-10002311,4,569.15,0.1,-25.77
CA-2023-100259,2023-02-23,2023-03-02,First Class,CG-10469,OFF-AP-10002311,4,795.17,0.15,81.71
CA-2021-100260,2021-09-27,2021-09-30,First Class,CG-10311,OFF-BI-10004632,7,2051.98,0.2,180.65
CA-2021-100261,2021-09-20,2021-09-26,Standard Class,CG-10112,OFF-AR-10002867,7,991.47,0.0,-24.17
CA-2024-100262,2024-04-13,2024-04-16,First Class,CG-10070,FUR-TA-10000577,2,673.3,0.0,192.58
CA-2023-100263,2023-05-12,2023-05-18,First Class,CG-10313,OFF-PA-10002365,3,1083.95,0.0,96.42
CA-2022-100264,2022-03-04,2022-03-08,Standard Class,CG-10457,OFF-BI-10003910,6,770.06,0.15,-145.73
CA-2023-100265,2023-04-09,2023-04-16,Standard Class,CG-10237,TEC-AC-10003832,6,2569.92,0.0,-126.48
CA-2023-100266,2023-01-03,2023-01-10,Standard Class,CG-10441,FUR-BO-10001798,2,842.64,0.0,-126.2
CA-2022-100267,2022-01-03,2022-01-05,Second Class,CG-10306,FUR-FU-10001487,3,407.01,0.1,151.89
CA-2023-100268,2023-10-12,2023-10-16,Second Class,CG-10328,TEC-AC-10003027,3,228.25,0.0,97.01
CA-2023-100269,2023-12-01,2023-12-05,Second Class,CG-10122,OFF-ST-10000760,2,544.42,0.1,201.23
CA-2023-100270,2023-07-29,2023-07-31,Standard Class,CG-10417,FUR-TA-10004575,2,73.28,0.3,12.4
CA-2022-100271,2022-03-22,2022-03-23,Standard Class,CG-10236,TEC-AC-10003027,4,344.78,0.15,42.78
CA-2021-100272,2021-02-14,2021-02-15,Standard Class,CG-10411,FUR-CH-10004218,6,501.15,0.0,139.88
CA-2022-100273,2022-02-02,2022-02-04,Standard Class,CG-10118,OFF-BI-10003910,4,549.25,0.0,-18.41
CA-2022-100274,2022-04-10,2022-04-17,Standard Class,CG-10429,OFF-EN-10001990,1,75.55,0.0,27.62
CA-2024-100275,2024-08-28,2024-09-04,Standard Class,CG-10110,OFF-LA-10000240,4,1229.42,0.0,53.93
CA-2021-100276,2021-07-07,2021-07-14,Standard Class,CG-10445,OFF-AR-10002867,3,783.72,0.0,139.17
CA-2024-100277,2024-09-12,2024-09-18,Standard Class,CG-10018,OFF-AR-10002867,6,800.85,0.1,-44.28
CA-2023-100278,2023-12-15,2023-12-16,Standard Class,CG-10439,FUR-CH-10000454,2,350.0,0.1,-42.3
CA-2022-100279,2022-06-26,2022-07-03,Standard Class,CG-10297,OFF-AR-10002867,5,873.64,0.0,148.69
CA-2023-100280,2023-03-04,2023-03-06,Standard Class,CG-10307,OFF-EN-10001990,6,1160.97,0.0,-251.73
CA-2023-100281,2023-12-26,2024-01-02,Standard Class,CG-10019,OFF-PA-10002365,1,234.41,0.1,-48.62
CA-2022-100282,2022-04-29,2022-05-01,Second Class,CG-10122,TEC-MA-10001148,5,851.58,0.15,304.29
CA-2023-100283,2023-04-25,2023-05-01,Same Day,CG-10478,TEC-AC-10003832,7,2233.65,0.15,695.25
CA-2022-100284,2022-11-26,2022-11-28,First Class,CG-10426,TEC-AC-10003027,5,936.59,0.2,48.66
CA-2024-100285,2024-06-03,2024-06-10,First Class,CG-10389,OFF-EN-10001990,5,1363.32,0.15,552.68
CA-2023-100286,2023-04-18,2023-04-23,Second Class,CG-10124,OFF-PA-10002365,5,278.06,0.3,-19.88
CA-2024-100287,2024-03-06,2024-03-10,Standard Class,CG-10479,OFF-EN-10001990,5,356.35,0.2,38.32
CA-2023-100288,2023-11-14,2023-11-16,Standard Class,CG-10105,FUR-TA-10000577,2,789.99,0.0,-86.75
CA-2024-100289,2024-01-12,2024-01-16,Standard Class,CG-10372,TEC-PH-10002075,2,423.5,0.0,-28.31
CA-2024-100290,2024-09-17,2024-09-19,Standard Class,CG-10375,FUR-BO-10001798,2,889.48,0.0,-167.34
CA-2022-100291,2022-09-14,2022-09-20,Same Day,CG-10401,FUR-CH-10000454,6,836.78,0.1,160.2
CA-2024-100292,2024-11-05,2024-11-08,Second Class,CG-10256,OFF-BI-10003910,5,1567.94,0.15,147.25
CA-2024-100293,2024-03-28,2024-04-03,Standard Class,CG-10309,FUR-CH-10000454,1,36.39,0.15,14.67
CA-2023-100294,2023-02-06,2023-02-11,Second Class,CG-10480,OFF-BI-10003910,7,3026.1,0.0,-17.24
CA-2023-100295,2023-09-30,2023-10-03,Second Class,CG-10006,OFF-LA-10000240,1,65.99,0.1,13.67
CA-2024-100296,2024-02-12,2024-02-17,Standard Class,CG-10011,OFF-AP-10002311,3,380.11,0.0,-40.05
CA-2022-100297,2022-02-04,2022-02-05,First Class,CG-10253,FUR-FU-10001487,1,271.27,0.1,109.86
CA-2023-100298,2023-04-10,2023-04-16,Standard Class,CG-10078,FUR-TA-10004575,1,256.01,0.0,13.22
CA-2021-100299,2021-04-26,2021-04-28,Standard Class,CG-10495,OFF-PA-10002365,2,644.67,0.15,122.12
CA-2021-100300,2021-02-15,2021-02-19,Same Day,CG-10342,TEC-AC-10003027,6,1485.1,0.0,-30.46
CA-2023-100301,2023-06-16,2023-06-20,Standard Class,CG-10317,TEC-CO-10001798,3,510.61,0.1,-23.89
CA-2023-100302,2023-09-29,2023-10-06,Second Class,CG-10310,FUR-CH-10004218,1,358.79,0.0,81.73
CA-2021-100303,2021-04-14,2021-04-19,Standard Class,CG-10257,TEC-MA-10001148,1,196.53,0.15,47.92
CA-2022-100304,2022-02-18,2022-02-22,Second Class,CG-10479,FUR-CH-10000454,3,385.73,0.0,9.13
CA-2022-100305,2022-07-08,2022-07-14,Standard Class,CG-10131,OFF-LA-10000240,2,638.56,0.0,50.43
CA-2023-100306,2023-09-15,2023-09-16,Standard Class,CG-10218,OFF-BI-10004632,3,1282.25,0.0,185.5
CA-2023-100307,2023-09-05,2023-09-09,Same Day,CG-10082,TEC-CO-10001798,1,95.64,0.0,-15.88
CA-2022-100308,2022-08-26,2022-08-28,Second Class,CG-10185,TEC-CO-10001798,1,429.05,0.0,18.45
CA-2022-100309,2022-11-15,2022-11-20,First Class,CG-10261,FUR-TA-10004575,7,3070.39,0.0,1353.5
CA-2024-100310,2024-09-19,2024-09-22,Standard Class,CG-10231,TEC-PH-10004977,2,123.11,0.1,13.68
CA-2024-100311,2024-10-19,2024-10-24,Standard Class,CG-10419,FUR-TA-10004575,6,1098.18,0.0,-126.71
CA-2024-100312,2024-03-29,2024-04-04,First Class,CG-10155,FUR-CH-10004218,5,1205.02,0.0,262.63
CA-2023-100313,2023-02-10,2023-02-14,Standard Class,CG-10229,OFF-BI-10004632,5,1046.39,0.1,372.31
CA-2022-100314,2022-08-02,2022-08-04,Standard Class,CG-10409,TEC-AC-10003027,3,636.72,0.1,135.19
CA-2024-100315,2024-06-17,2024-06-24,Standard Class,CG-10244,OFF-LA-10000240,2,831.42,0.0,118.1
CA-2024-100316,2024-04-25,2024-04-26,Standard Class,CG-10173,FUR-CH-10004218,1,368.93,0.1,59.13
CA-2023-100317,2023-06-05,2023-06-09,Standard Class,CG-10351,FUR-BO-10001798,1,141.75,0.1,13.95
CA-2021-100318,2021-04-17,2021-04-24,First Class,CG-10131,OFF-BI-10003910,2,161.9,0.1,-20.32
CA-2023-100319,2023-12-23,2023-12-24,Same Day,CG-10160,OFF-LA-10000240,7,954.95,0.0,402.34
CA-2023-100320,2023-11-11,2023-11-12,Standard Class,CG-10437,OFF-EN-10001990,1,188.33,0.3,77.75
CA-2022-100321,2022-05-11,2022-05-14,Standard Class,CG-10029,OFF-BI-10003910,4,1256.74,0.0,-10.8
CA-2022-100322,2022-12-29,2023-01-03,Standard Class,CG-10064,OFF-PA-10002365,2,394.56,0.0,164.81
CA-2023-100323,2023-11-14,2023-11-16,Standard Class,CG-10495,TEC-PH-10002075,5,475.14,0.0,-72.42
CA-2023-100324,2023-08-11,2023-08-14,Standard Class,CG-10038,TEC-AC-10003832,1,181.13,0.1,-15.58
CA-2022-100325,2022-09-27,2022-09-29,Standard Class,CG-10109,FUR-CH-10000454,1,312.02,0.3,135.96
CA-2021-100326,2021-04-28,2021-05-04,Standard Class,CG-10233,FUR-CH-10004218,3,332.35,0.0,-60.93
CA-2021-100327,2021-07-12,2021-07-14,Standard Class,CG-10359,OFF-AR-10002867,5,655.67,0.2,-53.32
CA-2021-100328,2021-09-27,2021-09-28,Standard Class,CG-10358,TEC-AC-10003027,4,291.39,0.0,52.03
CA-2021-100329,2021-10-04,2021-10-11,Standard Class,CG-10497,FUR-FU-10001487,4,923.37,0.1,-68.86
CA-2021-100330,2021-05-09,2021-05-12,First Class,CG-10021,TEC-AC-10003832,6,621.93,0.0,-18.4
CA-2022-100331,2022-01-07,2022-01-14,Standard Class,CG-10366,OFF-EN-10001990,4,1080.0,0.1,414.32
CA-2022-100332,2022-06-03,2022-06-09,Standard Class,CG-10325,FUR-FU-10001487,5,1240.16,0.0,30.89
CA-2023-100333,2023-02-18,2023-02-21,First Class,CG-10410,TEC-PH-10004977,1,171.58,0.15,-26.65
CA-2022-100334,2022-12-04,2022-12-08,Second Class,CG-10410,OFF-EN-10001990,2,224.93,0.0,1.51
CA-2021-100335,2021-09-22,2021-09-27,Standard Class,CG-10220,FUR-TA-10004575,2,347.86,0.15,119.93
CA-2024-100336,2024-10-24,2024-10-25,Standard Class,CG-10273,OFF-AR-10002867,3,758.17,0.3,183.9
CA-2021-100337,2021-11-01,2021-11-02,Standard Class,CG-10224,TEC-AC-10003027,1,117.17,0.1,45.35
CA-2022-100338,2022-07-28,2022-07-31,Standard Class,CG-10394,OFF-EN-10001990,5,958.74,0.0,-220.17
CA-2022-100339,2022-09-29,2022-10-04,Second Class,CG-10218,TEC-CO-10001798,1,205.56,0.0,-11.93
CA-2022-100340,2022-03-29,2022-04-02,Standard Class,CG-10078,FUR-TA-10000577,4,1497.0,0.1,272.33
CA-2022-100341,2022-11-29,2022-11-30,Standard Class,CG-10335,FUR-FU-10001487,6,2261.91,0.0,-218.3
CA-2023-100342,2023-05-14,2023-05-16,Second Class,CG-10382,OFF-LA-10000240,5,1242.42,0.2,-54.01
CA-2022-100343,2022-11-19,2022-11-22,First Class,CG-10219,TEC-AC-10003027,3,121.1,0.15,31.43
CA-2023-100344,2023-01-28,2023-01-31,Second Class,CG-10453,OFF-AP-10002311,3,952.03,0.15,95.41
CA-2024-100345,2024-06-21,2024-06-26,First Class,CG-10159,OFF-ST-10000760,3,395.56,0.1,164.45
CA-2024-100346,2024-07-19,2024-07-22,Standard Class,CG-10432,TEC-AC-10003027,3,1345.33,0.0,152.21
CA-2023-100347,2023-01-25,2023-02-01,Standard Class,CG-10280,OFF-EN-10001990,5,1419.67,0.0,152.23
CA-2021-100348,2021-01-30,2021-01-31,Standard Class,CG-10365,OFF-AR-10002867,4,1312.08,0.15,402.8
CA-2024-100349,2024-03-08,2024-03-09,Second Class,CG-10000,TEC-PH-10002075,1,216.12,0.0,-49.3
CA-2022-100350,2022-09-28,2022-09-29,Standard Class,CG-10191,OFF-EN-10001990,3,313.86,0.1,17.77
CA-2021-100351,2021-03-20,2021-03-21,Standard Class,CG-10358,TEC-AC-10003027,3,98.91,0.1,-10.37
CA-2022-100352,2022-02-14,2022-02-18,Standard Class,CG-10453,TEC-CO-10001798,7,1142.69,0.1,-86.6
CA-2022-100353,2022-08-06,2022-08-10,Standard Class,CG-10494,OFF-PA-10002365,5,1840.66,0.15,822.72
CA-2024-100354,2024-02-27,2024-02-28,First Class,CG-10229,FUR-CH-10004218,4,776.25,0.3,161.3
CA-2024-100355,2024-02-03,2024-02-04,Standard Class,CG-10091,FUR-CH-10004218,7,1234.91,0.2,388.73
CA-2021-100356,2021-07-15,2021-07-17,Second Class,CG-10349,FUR-TA-10004575,1,224.49,0.0,57.6
CA-2024-100357,2024-08-10,2024-08-12,Standard Class,CG-10303,TEC-PH-10004977,7,320.76,0.2,-40.9
CA-2021-100358,2021-10-27,2021-10-28,Second Class,CG-10259,TEC-MA-10001148,6,281.27,0.1,76.6
CA-2023-100359,2023-09-22,2023-09-23,Standard Class,CG-10115,FUR-FU-10001487,4,342.38,0.1,-0.11
CA-2021-100360,2021-06-15,2021-06-19,Same Day,CG-10224,OFF-ST-10000760,4,315.21,0.1,-63.1
CA-2022-100361,2022-11-16,2022-11-18,First Class,CG-10127,TEC-MA-10001148,3,461.51,0.0,-44.82
CA-2023-100362,2023-06-01,2023-06-08,Standard Class,CG-10007,FUR-CH-10004218,2,505.43,0.0,219.02
CA-2022-100363,2022-08-04,2022-08-10,Standard Class,CG-10234,FUR-CH-10004218,5,407.41,0.0,145.73
CA-2023-100364,2023-08-16,2023-08-21,Second Class,CG-10033,TEC-CO-10001798,6,2016.98,0.1,214.11
CA-2022-100365,2022-10-31,2022-11-06,Standard Class,CG-10210,OFF-ST-10000760,3,234.9,0.15,-2.78
CA-2021-100366,2021-09-30,2021-10-04,Standard Class,CG-10010,FUR-FU-10001487,4,1526.2,0.0,-348.99
CA-2024-100367,2024-09-16,2024-09-18,Second Class,CG-10251,TEC-AC-10003832,5,2000.09,0.0,643.76
CA-2023-100368,2023-01-18,2023-01-21,Same Day,CG-10479,FUR-CH-10004218,3,938.14,0.15,262.54
CA-2021-100369,2021-07-06,2021-07-12,First Class,CG-10235,OFF-AP-10002311,5,495.82,0.0,16.52
CA-2022-100370,2022-02-27,2022-03-04,Standard Class,CG-10431,OFF-BI-10004632,5,41.35,0.0,7.48
CA-2024-100371,2024-09-26,2024-09-28,Standard Class,CG-10020,OFF-BI-10004632,7,496.34,0.3,86.03
CA-2021-100372,2021-04-06,2021-04-08,Standard Class,CG-10454,OFF-ST-10000760,1,227.38,0.15,7.29
CA-2024-100373,2024-12-28,2025-01-01,Standard Class,CG-10087,TEC-AC-10003027,3,548.11,0.15,245.62
CA-2021-100374,2021-01-18,2021-01-20,Second Class,CG-10344,FUR-CH-10004218,1,251.31,0.0,102.53
CA-2024-100375,2024-07-08,2024-07-14,Same Day,CG-10012,TEC-PH-10002075,2,739.57,0.0,135.91
CA-2024-100376,2024-02-26,2024-02-27,Second Class,CG-10129,TEC-PH-10004977,6,926.39,0.15,125.6
CA-2024-100377,2024-04-09,2024-04-11,First Class,CG-10340,FUR-CH-10000454,7,185.44,0.15,62.69
CA-2021-100378,2021-05-29,2021-06-03,Standard Class,CG-10275,FUR-TA-10004575,7,221.07,0.1,74.76
CA-2024-100379,2024-10-27,2024-10-28,Second Class,CG-10129,FUR-BO-10001798,6,2196.96,0.0,-357.61
CA-2021-100380,2021-12-09,2021-12-13,Standard Class,CG-10255,FUR-CH-10000454,6,2180.7,0.15,793.82
CA-2023-100381,2023-03-25,2023-03-27,Second Class,CG-10221,TEC-PH-10004977,7,2078.29,0.0,778.81
CA-2024-100382,2024-10-23,2024-10-27,Standard Class,CG-10034,OFF-BI-10004632,3,564.42,0.15,-45.18
CA-2024-100383,2024-07-26,2024-08-02,Standard Class,CG-10465,TEC-MA-10001148,7,362.68,0.1,58.8
CA-2022-100384,2022-09-24,2022-09-25,Second Class,CG-10372,FUR-CH-10004218,2,104.18,0.1,-13.97
CA-2022-100385,2022-09-14,2022-09-20,Standard Class,CG-10105,FUR-FU-10001487,6,2423.08,0.0,279.62
CA-2021-100386,2021-11-25,2021-11-27,Standard Class,CG-10097,OFF-ST-10000760,4,1215.04,0.2,-45.84
CA-2021-100387,2021-08-03,2021-08-08,Standard Class,CG-10412,FUR-CH-10004218,4,1235.99,0.1,256.32
CA-2022-100388,2022-10-04,2022-10-09,First Class,CG-10100,TEC-PH-10002075,2,683.3,0.0,201.44
CA-2023-100389,2023-01-15,2023-01-16,Standard Class,CG-10389,FUR-CH-10004218,5,960.35,0.1,377.85
CA-2024-100390,2024-07-02,2024-07-08,Standard Class,CG-10136,OFF-BI-10003910,2,340.44,0.0,91.83
CA-2024-100391,2024-10-07,2024-10-13,Standard Class,CG-10313,OFF-ST-10000760,7,78.53,0.0,8.44
CA-2021-100392,2021-09-21,2021-09-25,Standard Class,CG-10267,TEC-CO-10001798,5,479.94,0.1,7.43
CA-2021-100393,2021-07-28,2021-07-30,Standard Class,CG-10284,FUR-TA-10000577,3,341.08,0.2,113.22
CA-2023-100394,2023-04-22,2023-04-23,Standard Class,CG-10014,FUR-CH-10004218,4,1495.15,0.0,-63.59
CA-2022-100395,2022-02-07,2022-02-10,Standard Class,CG-10228,FUR-BO-10001798,2,821.67,0.0,58.04
CA-2022-100396,2022-12-16,2022-12-18,Second Class,CG-10438,OFF-AP-10002311,4,47.65,0.15,20.56
CA-2022-100397,2022-04-27,2022-05-01,First Class,CG-10449,TEC-MA-10001148,2,128.33,0.1,-28.05
CA-2022-100398,2022-09-07,2022-09-12,Standard Class,CG-10167,FUR-CH-10004218,3,316.24,0.3,-40.34
CA-2022-100399,2022-06-12,2022-06-17,Second Class,CG-10296,FUR-FU-10001487,7,614.8,0.2,-33.79
CA-2021-100400,2021-03-01,2021-03-08,First Class,CG-10495,FUR-CH-10000454,4,1066.62,0.1,-89.08
CA-2022-100401,2022-10-17,2022-10-21,Standard Class,CG-10211,TEC-AC-10003832,7,2497.14,0.0,886.77
CA-2024-100402,2024-02-08,2024-02-10,First Class,CG-10317,OFF-AR-10002867,1,120.0,0.1,14.09
CA-2023-100403,2023-12-26,2023-12-27,First Class,CG-10105,TEC-AC-10003832,1,147.72,0.1,14.14
CA-2024-100404,2024-01-31,2024-02-04,Standard Class,CG-10135,FUR-CH-10000454,1,186.74,0.1,13.5
CA-2024-100405,2024-03-06,2024-03-09,Standard Class,CG-10229,OFF-BI-10003910,7,2390.9,0.0,388.02
CA-2024-100406,2024-07-05,2024-07-12,Standard Class,CG-10093,OFF-BI-10004632,1,55.85,0.0,2.9
CA-2024-100407,2024-12-03,2024-12-05,Second Class,CG-10308,OFF-EN-10001990,6,964.62,0.15,333.17
CA-2023-100408,2023-03-27,2023-03-28,First Class,CG-10042,FUR-BO-10001798,6,1849.31,0.0,250.64
CA-2023-100409,2023-06-13,2023-06-18,First Class,CG-10319,OFF-AR-10002867,7,1602.34,0.0,346.67
CA-2021-100410,2021-07-26,2021-07-27,Standard Class,CG-10240,FUR-CH-10004218,3,79.97,0.0,35.41
CA-2023-100411,2023-02-06,2023-02-08,Standard Class,CG-10072,OFF-BI-10003910,5,498.32,0.15,-25.6
CA-2023-100412,2023-09-26,2023-09-28,Second Class,CG-10490,OFF-AP-10002311,1,305.71,0.0,83.24
CA-2022-100413,2022-08-03,2022-08-04,First Class,CG-10259,FUR-CH-10004218,3,1336.84,0.0,-77.58
CA-2021-100414,2021-08-23,2021-08-27,Second Class,CG-10351,FUR-CH-10000454,5,1704.93,0.0,234.66
CA-2021-100415,2021-05-07,2021-05-14,First Class,CG-10250,OFF-AR-10002867,6,852.04,0.15,-99.31
CA-2021-100416,2021-04-26,2021-05-02,First Class,CG-10081,FUR-TA-10004575,4,138.68,0.1,42.08
CA-2023-100417,2023-09-13,2023-09-18,First Class,CG-10372,TEC-AC-10003832,4,736.2,0.2,147.7
CA-2021-100418,2021-12-10,2021-12-17,Same Day,CG-10384,OFF-BI-10004632,4,1319.08,0.0,-134.63
CA-2021-100419,2021-11-11,2021-11-13,Same Day,CG-10434,OFF-PA-10002365,7,1145.54,0.1,453.76
CA-2023-100420,2023-08-11,2023-08-14,Standard Class,CG-10165,OFF-BI-10003910,5,592.86,0.2,-57.83
CA-2021-100421,2021-08-12,2021-08-19,Standard Class,CG-10052,TEC-AC-10003832,4,1099.62,0.1,-26.18
CA-2021-100422,2021-07-18,2021-07-22,Same Day,CG-10151,TEC-AC-10003027,4,733.45,0.1,-72.79
CA-2024-100423,2024-09-08,2024-09-15,Standard Class,CG-10376,TEC-CO-10001798,4,959.37,0.15,-17.61
CA-2022-100424,2022-01-23,2022-01-26,Second Class,CG-10054,FUR-FU-10001487,2,408.01,0.0,-24.52
CA-2024-100425,2024-05-31,2024-06-03,Standard Class,CG-10480,FUR-CH-10000454,1,83.25,0.0,-9.12
CA-2022-100426,2022-11-24,2022-11-28,Standard Class,CG-10344,FUR-BO-10001798,1,88.52,0.3,34.78
CA-2024-100427,2024-05-25,2024-05-29,Standard Class,CG-10375,OFF-AR-10002867,2,724.35,0.0,-117.99
CA-2024-100428,2024-06-25,2024-06-28,Second Class,CG-10422,OFF-EN-10001990,7,332.5,0.1,-46.89
CA-2022-100429,2022-08-19,2022-08-23,Standard Class,CG-10410,FUR-TA-10004575,2,525.54,0.0,166.93
CA-2024-100430,2024-07-02,2024-07-07,Standard Class,CG-10041,OFF-BI-10003910,2,150.19,0.0,-33.88
CA-2023-100431,2023-09-18,2023-09-19,Same Day,CG-10018,TEC-MA-10001148,1,63.91,0.0,23.15
CA-2021-100432,2021-03-10,2021-03-13,Standard Class,CG-10055,FUR-TA-10004575,6,1398.74,0.3,-9.08
CA-2022-100433,2022-09-08,2022-09-14,First Class,CG-10140,OFF-AP-10002311,6,1289.24,0.0,333.8
CA-2022-100434,2022-08-08,2022-08-11,First Class,CG-10364,OFF-PA-10002365,5,823.92,0.1,96.76
CA-2024-100435,2024-12-03,2024-12-07,Standard Class,CG-10239,TEC-AC-10003832,6,1027.49,0.0,-43.3
CA-2022-100436,2022-09-18,2022-09-22,Second Class,CG-10171,TEC-PH-10002075,2,270.56,0.15,-21.06
CA-2022-100437,2022-10-05,2022-10-09,Standard Class,CG-10217,FUR-TA-10004575,1,142.58,0.1,14.92
CA-2022-100438,2022-10-15,2022-10-17,Standard Class,CG-10096,OFF-PA-10002365,4,446.27,0.1,-89.65
CA-2022-100439,2022-01-01,2022-01-03,Standard Class,CG-10355,TEC-PH-10004977,1,187.46,0.0,73.35
CA-2021-100440,2021-12-12,2021-12-19,Standard Class,CG-10302,TEC-CO-10001798,7,2122.76,0.1,-457.08
CA-2023-100441,2023-05-11,2023-05-13,Standard Class,CG-10146,TEC-CO-10001798,1,351.72,0.0,-70.3
CA-2022-100442,2022-10-10,2022-10-15,Standard Class,CG-10112,TEC-PH-10002075,5,1958.27,0.0,-219.97
CA-2021-100443,2021-10-12,2021-10-16,Standard Class,CG-10014,OFF-BI-10003910,6,1484.86,0.0,657.21
CA-2024-100444,2024-09-23,2024-09-26,Standard Class,CG-10462,FUR-TA-10004575,4,733.35,0.2,77.09
CA-2023-100445,2023-02-24,2023-03-01,Standard Class,CG-10338,OFF-ST-10000760,1,85.33,0.15,17.14
CA-2021-100446,2021-01-07,2021-01-08,Standard Class,CG-10284,TEC-CO-10001798,4,30.78,0.0,1.58
CA-2024-100447,2024-02-01,2024-02-06,Same Day,CG-10376,OFF-ST-10000760,4,1436.65,0.2,229.46
CA-2024-100448,2024-06-22,2024-06-24,Standard Class,CG-10154,TEC-AC-10003832,3,1015.71,0.0,232.79
CA-2024-100449,2024-01-08,2024-01-10,Standard Class,CG-10407,FUR-BO-10001798,7,1018.82,0.0,-120.96
CA-2024-100450,2024-05-16,2024-05-20,Standard Class,CG-10477,TEC-MA-10001148,6,1196.39,0.0,-260.52
CA-2024-100451,2024-11-14,2024-11-20,Standard Class,CG-10236,TEC-PH-10004977,1,269.64,0.0,41.88
CA-2023-100452,2023-09-22,2023-09-29,Standard Class,CG-10204,OFF-LA-10000240,4,1694.29,0.0,-404.7
CA-2024-100453,2024-12-31,2025-01-04,Second Class,CG-10360,TEC-PH-10002075,7,2260.83,0.0,487.06
CA-2022-100454,2022-08-24,2022-08-27,First Class,CG-10276,TEC-AC-10003832,3,253.86,0.0,76.35
CA-2021-100455,2021-05-25,2021-05-28,Standard Class,CG-10092,TEC-AC-10003027,1,334.37,0.0,109.87
CA-2021-100456,2021-01-16,2021-01-22,Standard Class,CG-10341,OFF-PA-10002365,1,59.54,0.2,2.83
CA-2022-100457,2022-02-03,2022-02-06,First Class,CG-10345,OFF-PA-10002365,1,59.73,0.1,-9.22
CA-2021-100458,2021-10-22,2021-10-25,Same Day,CG-10150,FUR-BO-10001798,6,2180.91,0.0,-412.8
CA-2023-100459,2023-10-02,2023-10-07,Standard Class,CG-10259,OFF-AP-10002311,5,580.62,0.1,215.03
CA-2024-100460,2024-02-07,2024-02-14,Standard Class,CG-10011,FUR-TA-10004575,5,281.48,0.0,-23.5
CA-2022-100461,2022-05-26,2022-05-30,Second Class,CG-10459,TEC-CO-10001798,4,1132.8,0.1,128.6
CA-2021-100462,2021-11-21,2021-11-26,Second Class,CG-10122,OFF-EN-10001990,5,887.19,0.0,-128.81
